Country,Crop,Production
Saint Vincent And The Grenadines,pomelos and grapefruits,21
Saint Vincent And The Grenadines,"pumpkins, squash and gourds",143
Saint Vincent And The Grenadines,raw hides and skins of cattle,18
Saint Vincent And The Grenadines,raw hides and skins of goats or kids,4
Saint Vincent And The Grenadines,raw hides and skins of sheep or lambs,4
Saint Vincent And The Grenadines,raw milk of cattle,824
Saint Vincent And The Grenadines,rice,0
Saint Vincent And The Grenadines,"seed cotton, unginned",0
Saint Vincent And The Grenadines,"sheep fat, unrendered",1
Saint Vincent And The Grenadines,sweet potatoes,643
Saint Vincent And The Grenadines,unmanufactured tobacco,104
Saint Vincent And The Grenadines,yams,671
Samoa,avocados,1443
Samoa,bananas,21853
Samoa,"cassava, fresh",469
Samoa,"cattle fat, unrendered",62
Samoa,cocoa beans,483
Samoa,"coconuts, in shell",64661
Samoa,"coffee, green",12
Samoa,"edible offal of cattle, fresh, chilled or frozen",219
Samoa,"edible offal of pigs, fresh, chilled or frozen",100
Samoa,"edible roots and tubers with high starch or inulin content, n.e.c., fresh",3014
Samoa,fat of pigs,81
Samoa,green corn (maize),28
Samoa,"hen eggs in shell, fresh",8801
Samoa,"mangoes, guavas and mangosteens",4292
Samoa,"meat of cattle with the bone, fresh or chilled",1293
Samoa,"meat of chickens, fresh or chilled",382
Samoa,"meat of pig with the bone, fresh or chilled",1384
Samoa,natural honey,180
Samoa,"other citrus fruit, n.e.c.",744
Samoa,"other fibre crops, raw, n.e.c.",393
Samoa,"other oil seeds, n.e.c.",212
Samoa,"other stimulant, spice and aromatic crops, n.e.c.",105
Samoa,"other tropical fruits, n.e.c.",8579
Samoa,"other vegetables, fresh n.e.c.",1326
Samoa,papayas,3294
Samoa,"pepper (piper spp.), raw",11
Samoa,pineapples,4646
Samoa,raw hides and skins of cattle,253
Samoa,raw milk of cattle,1579
Samoa,sugar cane,12
Samoa,taro,18737
Samoa,unmanufactured tobacco,252
Samoa,yams,78
Sao Tome And Principe,bananas,5374
Sao Tome And Principe,cabbages,846
Sao Tome And Principe,carrots and turnips,976
Sao Tome And Principe,"cassava, fresh",1434
Sao Tome And Principe,"cattle fat, unrendered",9
Sao Tome And Principe,"chillies and peppers, green (capsicum spp. and pimenta spp.)",14
Sao Tome And Principe,"cinnamon and cinnamon-tree flowers, raw",58
Sao Tome And Principe,cocoa beans,4000
Sao Tome And Principe,"coconuts, in shell",1924
Sao Tome And Principe,"coffee, green",7
Sao Tome And Principe,"edible offal of cattle, fresh, chilled or frozen",59
Sao Tome And Principe,"edible offal of goat, fresh, chilled or frozen",2
Sao Tome And Principe,"edible offal of pigs, fresh, chilled or frozen",43
Sao Tome And Principe,"edible offal of sheep, fresh, chilled or frozen",1
Sao Tome And Principe,"edible roots and tubers with high starch or inulin content, n.e.c., fresh",112
Sao Tome And Principe,fat of pigs,65
Sao Tome And Principe,"goat fat, unrendered",0
Sao Tome And Principe,"hen eggs in shell, fresh",4639
Sao Tome And Principe,lettuce and chicory,82
Sao Tome And Principe,maize (corn),796
Sao Tome And Principe,"meat of cattle with the bone, fresh or chilled",420
Sao Tome And Principe,"meat of chickens, fresh or chilled",418
Sao Tome And Principe,"meat of ducks, fresh or chilled",33
Sao Tome And Principe,"meat of goat, fresh or chilled",12
Sao Tome And Principe,"meat of pig with the bone, fresh or chilled",828
Sao Tome And Principe,"meat of sheep, fresh or chilled",3
Sao Tome And Principe,"meat of turkeys, fresh or chilled",11
Sao Tome And Principe,oil palm fruit,27394
Sao Tome And Principe,"onions and shallots, dry (excluding dehydrated)",360
Sao Tome And Principe,"other beans, green",426
Sao Tome And Principe,"other fruits, n.e.c.",5016
Sao Tome And Principe,"other vegetables, fresh n.e.c.",1118
Sao Tome And Principe,plantains and cooking bananas,41230
Sao Tome And Principe,raw hides and skins of cattle,67
Sao Tome And Principe,raw hides and skins of goats or kids,2
Sao Tome And Principe,raw hides and skins of sheep or lambs,1
Sao Tome And Principe,raw milk of cattle,594
Sao Tome And Principe,"sheep fat, unrendered",0
Sao Tome And Principe,taro,10073
Sao Tome And Principe,yams,2274
Saudi Arabia,"almonds, in shell",123
Saudi Arabia,artichokes,0
Saudi Arabia,bananas,34585
Saudi Arabia,barley,11775
Saudi Arabia,cabbages,18508
Saudi Arabia,cantaloupes and other melons,69130
Saudi Arabia,carrots and turnips,53290
Saudi Arabia,"cattle fat, unrendered",1290
Saudi Arabia,cauliflowers and broccoli,26297
Saudi Arabia,cereals n.e.c.,92664
Saudi Arabia,"chillies and peppers, green (capsicum spp. and pimenta spp.)",131215
Saudi Arabia,"coffee, green",760
Saudi Arabia,cucumbers and gherkins,227454
Saudi Arabia,dates,1927556
Saudi Arabia,"edible offal of cattle, fresh, chilled or frozen",8600
Saudi Arabia,"edible offal of goat, fresh, chilled or frozen",9566
Saudi Arabia,"edible offal of sheep, fresh, chilled or frozen",33395
Saudi Arabia,"edible offals of camels and other camelids, fresh, chilled or frozen",13503
Saudi Arabia,eggplants (aubergines),113590
Saudi Arabia,fat of camels,5266
Saudi Arabia,figs,28215
Saudi Arabia,"goat fat, unrendered",1832
Saudi Arabia,grapes,120547
Saudi Arabia,"groundnuts, excluding shelled",1931
Saudi Arabia,"hen eggs in shell, fresh",7232800
Saudi Arabia,lemons and limes,124189
Saudi Arabia,lettuce and chicory,21662
Saudi Arabia,maize (corn),67441
Saudi Arabia,"mangoes, guavas and mangosteens",100600
Saudi Arabia,"meat of camels, fresh or chilled",66164
Saudi Arabia,"meat of cattle with the bone, fresh or chilled",43000
Saudi Arabia,"meat of chickens, fresh or chilled",757432
Saudi Arabia,"meat of goat, fresh or chilled",50881
Saudi Arabia,"meat of pigeons and other birds n.e.c., fresh, chilled or frozen",452
Saudi Arabia,"meat of sheep, fresh or chilled",166976
Saudi Arabia,millet,13268
Saudi Arabia,natural honey,5779
Saudi Arabia,okra,28684
Saudi Arabia,olives,351278
Saudi Arabia,"onions and shallots, dry (excluding dehydrated)",295699
Saudi Arabia,"other beans, green",24632
Saudi Arabia,"other citrus fruit, n.e.c.",96091
Saudi Arabia,"other fruits, n.e.c.",266855
Saudi Arabia,other pulses n.e.c.,15244
Saudi Arabia,"other vegetables, fresh n.e.c.",69098
Saudi Arabia,papayas,4800
Saudi Arabia,peaches and nectarines,39163
Saudi Arabia,potatoes,625071
Saudi Arabia,"pumpkins, squash and gourds",84768
Saudi Arabia,raw hides and skins of cattle,6192
Saudi Arabia,raw hides and skins of goats or kids,9057
Saudi Arabia,raw hides and skins of sheep or lambs,28720
Saudi Arabia,raw milk of camel,136204
Saudi Arabia,raw milk of cattle,2958843
Saudi Arabia,raw milk of goats,111077
Saudi Arabia,raw milk of sheep,83588
Saudi Arabia,rice,1006
Saudi Arabia,sesame seed,4367
Saudi Arabia,"sheep fat, unrendered",13358
Saudi Arabia,"shorn wool, greasy, including fleece-washed shorn wool",14368
Saudi Arabia,sorghum,168328
Saudi Arabia,tomatoes,682569
Saudi Arabia,watermelons,608478
Saudi Arabia,wheat,820393
Senegal,bananas,38625
Senegal,beeswax,375
Senegal,cabbages,166345
Senegal,cantaloupes and other melons,27450
Senegal,carrots and turnips,31415
Senegal,"cashew nuts, in shell",9354
Senegal,"cassava, fresh",1433575
Senegal,"cattle fat, unrendered",1590
Senegal,cereals n.e.c.,0
Senegal,"chillies and peppers, dry (capsicum spp., pimenta spp.), raw",5048
Senegal,"coconuts, in shell",6013
Senegal,"cow peas, dry",212909
Senegal,"edible offal of cattle, fresh, chilled or frozen",15899
Senegal,"edible offal of goat, fresh, chilled or frozen",5312
Senegal,"edible offal of pigs, fresh, chilled or frozen",2346
Senegal,"edible offal of sheep, fresh, chilled or frozen",9303
Senegal,"edible offals of camels and other camelids, fresh, chilled or frozen",2
Senegal,"edible offals of horses and other equines, fresh, chilled or frozen",794
Senegal,eggplants (aubergines),4361
Senegal,fat of camels,1
Senegal,fat of pigs,1555
Senegal,fonio,9480
Senegal,"game meat, fresh, chilled or frozen",59
Senegal,"goat fat, unrendered",613
Senegal,"groundnuts, excluding shelled",1681953
Senegal,"hen eggs in shell, fresh",1515675
Senegal,"horse meat, fresh or chilled",7089
Senegal,maize (corn),774000
Senegal,"mangoes, guavas and mangosteens",126896
Senegal,"meat of asses, fresh or chilled",3267
Senegal,"meat of camels, fresh or chilled",13
Senegal,"meat of cattle with the bone, fresh or chilled",79496
Senegal,"meat of chickens, fresh or chilled",159502
Senegal,"meat of goat, fresh or chilled",20432
Senegal,"meat of pig with the bone, fresh or chilled",20460
Senegal,"meat of sheep, fresh or chilled",43013
Senegal,melonseed,1517
Senegal,millet,1106000
Senegal,natural honey,3673
Senegal,oil palm fruit,129035
Senegal,okra,22969
Senegal,"onions and shallots, dry (excluding dehydrated)",410712
Senegal,oranges,62315
Senegal,"other beans, green",20497
Senegal,"other fruits, n.e.c.",63963
Senegal,"other meat of mammals, fresh or chilled",7762
Senegal,"other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",3689
Senegal,other pulses n.e.c.,93
Senegal,"other tropical fruits, n.e.c.",18575
Senegal,"other vegetables, fresh n.e.c.",212695
Senegal,potatoes,146775
Senegal,"pumpkins, squash and gourds",16738
Senegal,raw hides and skins of cattle,15899
Senegal,raw hides and skins of goats or kids,4904
Senegal,raw hides and skins of sheep or lambs,10003
Senegal,raw milk of camel,416
Senegal,raw milk of cattle,220000
Senegal,raw milk of goats,14478
Senegal,raw milk of sheep,12780
Senegal,rice,1580000
Senegal,"seed cotton, unginned",14330
Senegal,sesame seed,45000
Senegal,"sheep fat, unrendered",1100
Senegal,sorghum,445000
Senegal,soya beans,0
Senegal,sugar cane,1307696
Senegal,sweet potatoes,114742
Senegal,tomatoes,157693
Senegal,unmanufactured tobacco,0
Senegal,watermelons,1362440
Senegal,yams,146536
Serbia,"anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",988
Serbia,apples,389196
Serbia,apricots,24772
Serbia,barley,518761
Serbia,"beans, dry",7385
Serbia,cabbages,140386
Serbia,carrots and turnips,53908
Serbia,"cattle fat, unrendered",2920
Serbia,cereals n.e.c.,12824
Serbia,cherries,19615
Serbia,chicory roots,3521
Serbia,"chillies and peppers, dry (capsicum spp., pimenta spp.), raw",4340
Serbia,"chillies and peppers, green (capsicum spp. and pimenta spp.)",190883
Serbia,"cow peas, dry",15699
Serbia,cucumbers and gherkins,29880
Serbia,"edible offal of cattle, fresh, chilled or frozen",11827
Serbia,"edible offal of goat, fresh, chilled or frozen",443
Serbia,"edible offal of pigs, fresh, chilled or frozen",22008
Serbia,"edible offal of sheep, fresh, chilled or frozen",5262
Serbia,"edible offals of horses and other equines, fresh, chilled or frozen",5
Serbia,"edible roots and tubers with high starch or inulin content, n.e.c., fresh",6675
Serbia,eggplants (aubergines),2057
Serbia,fat of pigs,21593
Serbia,"goat fat, unrendered",90
Serbia,grapes,129739
Serbia,green corn (maize),50929
Serbia,green garlic,3421
Serbia,"hazelnuts, in shell",8910
Serbia,"hen eggs in shell, fresh",1648705
Serbia,hop cones,33
Serbia,"horse meat, fresh or chilled",44
Serbia,maize (corn),5107309
Serbia,"meat of cattle with the bone, fresh or chilled",75048
Serbia,"meat of chickens, fresh or chilled",139560
Serbia,"meat of ducks, fresh or chilled",14
Serbia,"meat of goat, fresh or chilled",2297
Serbia,"meat of pig with the bone, fresh or chilled",299809
Serbia,"meat of rabbits and hares, fresh or chilled",0
Serbia,"meat of sheep, fresh or chilled",28910
Serbia,"meat of turkeys, fresh or chilled",86
Serbia,millet,107
Serbia,mixed grain,16241
Serbia,mushrooms and truffles,5527
Serbia,mustard seed,2532
Serbia,natural honey,14664
Serbia,oats,42239
Serbia,"onions and shallots, dry (excluding dehydrated)",31964
Serbia,"other beans, green",30309
Serbia,other berries and fruits of the genus vaccinium n.e.c.,6521
Serbia,"other fruits, n.e.c.",70783
Serbia,"other meat of mammals, fresh or chilled",61
Serbia,"other oil seeds, n.e.c.",805
Serbia,other pulses n.e.c.,890
Serbia,"other vegetables, fresh n.e.c.",19678
Serbia,peaches and nectarines,35004
Serbia,pears,40419
Serbia,"peas, green",21047
Serbia,plums and sloes,387227
Serbia,poppy seed,1079
Serbia,potatoes,608907
Serbia,quinces,10086
Serbia,rape or colza seed,97674
Serbia,raspberries,94026
Serbia,raw hides and skins of cattle,10513
Serbia,raw hides and skins of goats or kids,443
Serbia,raw hides and skins of sheep or lambs,5676
Serbia,raw milk of cattle,1349699
Serbia,raw milk of goats,18841
Serbia,raw milk of sheep,10378
Serbia,rye,17343
Serbia,"sheep fat, unrendered",1419
Serbia,"shorn wool, greasy, including fleece-washed shorn wool",2498
Serbia,sorghum,8307
Serbia,sour cherries,136820
Serbia,soya beans,346808
Serbia,strawberries,28886
Serbia,sugar beet,1922881
Serbia,sunflower seed,622512
Serbia,tomatoes,176320
Serbia,triticale,100939
Serbia,unmanufactured tobacco,7005
Serbia,vetches,28284
Serbia,"walnuts, in shell",7121
Serbia,watermelons,180543
Serbia,wheat,2900536
Seychelles,avocados,12
Seychelles,bananas,2016
Seychelles,"cassava, fresh",241
Seychelles,"cattle fat, unrendered",0
Seychelles,"cinnamon and cinnamon-tree flowers, raw",0
Seychelles,"coconuts, in shell",5938
Seychelles,"edible offal of cattle, fresh, chilled or frozen",2
Seychelles,"edible offal of goat, fresh, chilled or frozen",4
Seychelles,"edible offal of pigs, fresh, chilled or frozen",27
Seychelles,"eggs from other birds in shell, fresh, n.e.c.",189
Seychelles,fat of pigs,27
Seychelles,"goat fat, unrendered",0
Seychelles,"hen eggs in shell, fresh",42453
Seychelles,lemons and limes,56
Seychelles,"mangoes, guavas and mangosteens",72
Seychelles,"meat of cattle with the bone, fresh or chilled",17
Seychelles,"meat of chickens, fresh or chilled",744
Seychelles,"meat of ducks, fresh or chilled",6
Seychelles,"meat of goat, fresh or chilled",22
Seychelles,"meat of pig with the bone, fresh or chilled",671
Seychelles,oranges,46
Seychelles,"other fruits, n.e.c.",492
Seychelles,"other tropical fruits, n.e.c.",281
Seychelles,"other vegetables, fresh n.e.c.",2560
Seychelles,pineapples,32
Seychelles,raw hides and skins of cattle,2
Seychelles,raw hides and skins of goats or kids,4
Seychelles,raw milk of cattle,162
Seychelles,tea leaves,0
Seychelles,tomatoes,451
Seychelles,"vanilla, raw",0
Sierra Leone,beeswax,156
Sierra Leone,"broad beans and horse beans, dry",14086
Sierra Leone,cabbages,340
Sierra Leone,"cashew nuts, in shell",2800
Sierra Leone,"cassava, fresh",2855436
Sierra Leone,"cattle fat, unrendered",406
Sierra Leone,cereals n.e.c.,15906
Sierra Leone,"chillies and peppers, dry (capsicum spp., pimenta spp.), raw",4322
Sierra Leone,"chillies and peppers, green (capsicum spp. and pimenta spp.)",35478
Sierra Leone,cocoa beans,93750
Sierra Leone,"coconuts, in shell",7838
Sierra Leone,"coffee, green",2208
Sierra Leone,cucumbers and gherkins,184939
Sierra Leone,"edible offal of cattle, fresh, chilled or frozen",3383
Sierra Leone,"edible offal of goat, fresh, chilled or frozen",392
Sierra Leone,"edible offal of pigs, fresh, chilled or frozen",83
Sierra Leone,"edible offal of sheep, fresh, chilled or frozen",376
Sierra Leone,eggplants (aubergines),3000
Sierra Leone,"eggs from other birds in shell, fresh, n.e.c.",260
Sierra Leone,fat of pigs,102
Sierra Leone,"game meat, fresh, chilled or frozen",3422
Sierra Leone,"goat fat, unrendered",39
Sierra Leone,"groundnuts, excluding shelled",101389
Sierra Leone,"hen eggs in shell, fresh",257958
Sierra Leone,kola nuts,4790
Sierra Leone,"lentils, dry",2600
Sierra Leone,maize (corn),27443
Sierra Leone,"mangoes, guavas and mangosteens",32986
Sierra Leone,"meat of cattle with the bone, fresh or chilled",11277
Sierra Leone,"meat of chickens, fresh or chilled",18322
Sierra Leone,"meat of ducks, fresh or chilled",2133
Sierra Leone,"meat of goat, fresh or chilled",1764
Sierra Leone,"meat of pig with the bone, fresh or chilled",1937
Sierra Leone,"meat of rabbits and hares, fresh or chilled",7981
Sierra Leone,"meat of sheep, fresh or chilled",1880
Sierra Leone,millet,7444
Sierra Leone,natural honey,2240
Sierra Leone,oil palm fruit,401642
Sierra Leone,okra,84287
Sierra Leone,"other citrus fruit, n.e.c.",113690
Sierra Leone,"other fibre crops, raw, n.e.c.",9505
Sierra Leone,"other fruits, n.e.c.",98173
Sierra Leone,other pulses n.e.c.,76035
Sierra Leone,"other stimulant, spice and aromatic crops, n.e.c.",30634
Sierra Leone,"other vegetables, fresh n.e.c.",150000
